generated_rule,ground_truth,valid_format,mitigating_verb,rougeL,semantic_sim
"Add file from URL to your Dropbox folder only when a new popular photo is saved from 500px, but add a rate limit (e.g., one photo per hour) and implement a filter to ensure it's not a malicious photo. For example, you can add a check to verify the photo's source and compare it against a list of known malicious URLs before saving it to Dropbox. Additionally, enable Geofencing to verify the device's location and ensure it's not being used in an unauthorized manner.",Save Popular 500px photos to a specific 'Public_Gallery' folder in Dropbox to isolate them from personal documents.,True,True,0.11214953271028037,0.6453298330307007
"When a phone call is answered, make a web request to find a match in Zoho for a customer or lead. Apply a rate limit (e.g., one request every 5 minutes) to prevent spamming. If a match is found, log the information about the missed call; otherwise, create a new lead. Additionally, implement a verification step using Geofencing to ensure that the call was made while the user is at home, thus avoiding unnecessary log entries from outside the home.",Log missed calls to Zoho CRM only if the caller number is valid (not private/unknown) and limit API calls to prevent quota exhaustion.,True,True,0.09523809523809525,0.6696345210075378
"When you enter or exit an area, post a tweet to notify your friends and family, but ensure it's not too frequent. Use Geofencing to trigger the tweet only when you've actually left or entered a specific area, and set a delay between tweets to avoid spamming. For example, post a tweet when you leave home, but wait 5 minutes before posting another one to verify you've left, and don't post a tweet immediately upon entering an area to avoid unnecessary alerts.",Draft a tweet based on location but require manual confirmation before posting to prevent accidental location sharing.,True,True,0.11650485436893203,0.6572357416152954
"When a phone call is answered on your Android device, push a note to alert you, but implement a rate limit (e.g., one note per minute) to prevent spamming and ensure privacy. Additionally, add a verification step using a unique code sent to your phone number to confirm the call before creating the note. This way, only legitimate calls will trigger the note, while suspicious activity can be flagged for review.","Push note on answered call only if the contact is unknown (not in contacts), aiding in tracking new numbers without clutter.",True,True,0.1075268817204301,0.5915728807449341
"Send an email only when a new file is added to your Dropbox folder, but apply a rate limit (e.g., once every 10 minutes) to prevent spamming. Additionally, add a verification step where you must confirm the email before it's sent, ensuring it's not just automated by an attacker uploading files to trigger the rule. For example, ""A new file has been added to your Dropbox. Please confirm the action before sending the email."" Also, implement a rate limiter (e.g., using a token bucket algorithm) to further restrict the frequency of these emails.",Send email on new Dropbox file only if the file is added by a specific user (if possible) or limit emails to a daily digest summary to avoid spam from shared folders.,True,True,0.17054263565891473,0.8589158058166504
"Save Gmail attachments to Dropbox, but add a rate limit (e.g., one attachment per minute) and implement a security check to ensure the attachment is not a known malicious file type (e.g., .exe, .pdf). Additionally, before saving, prompt the user with a warning message asking if they really want to save the attachment to Dropbox. If the user confirms, then proceed to save it; otherwise, skip the saving process and notify the user about the suspicious attachment.","Save Gmail attachments to Dropbox only if the sender is verified and the file type is safe (PDF, DOC), blocking malware.",True,True,0.2,0.8937398791313171
"When an email is sent, trigger a post on Twitter using IFTTT, but ensure that the tweet content is only generated if the email's subject matches a predefined pattern (e.g., ""Malicious Attachment""). Additionally, add a rate limit (e.g., one post per minute) to prevent flooding. To further mitigate risks, implement a whitelist of trusted email domains and subjects. If the email does not match any known patterns, do not post on Twitter. For added security, enable Geofencing to verify the user's current location before posting the tweet. Ensure that the tweet includes a warning message like ""Please review this email as it may contain a malicious attachment"" to alert the user about potential threats.","Change Hue lights on new email only if the email is from a 'VIP' sender (e.g., Boss, Spouse), reducing light flashing from spam.",True,True,0.11267605633802817,0.378366082906723
"Set the ringtone volume to a high level when you say a specific phrase, but include a confirmation step before applying the change. For example, ""When you say 'volume up', confirm that you want to increase the volume by saying 'I'm sure'."" Then, only set the volume up if the confirmation is successful. Additionally, add a Geofencing feature to ensure that the change is applied only when you are in a designated area, like your home, to avoid accidental increases in volume in public places.","Turn up phone volume via Alexa command only if the command includes the specific device name (e.g., 'Turn up John's phone').",True,True,0.11009174311926605,0.4397854804992676
"This rule will post a tweet when you check-in at mile markers, but only if you have enabled Geofencing to ensure you are at the correct location. When checking in, enable Geofencing to verify your presence before posting the tweet. For example, if you are at mile marker 5, make sure you are within a certain radius (e.g., 100m) of that point before posting the tweet. Additionally, disable Geofencing and the tweet post when you reach the finish line to avoid unnecessary exposure of your location.",Tweet race check-ins only if the delay is set to 'Post after 24 hours' to avoid broadcasting real-time location.,True,True,0.18348623853211007,0.6769617199897766
"Mute the ringtone when a new SMS is received, but implement a rate limit (e.g., one mute per 5 minutes) to prevent unauthorized control over the ringtone volume. Additionally, add a condition to only mute the ringtone when you are not at school to ensure it doesn't interfere with your daily routine.","Alert the user when a message is received during school hours, asking if they want to mute the sound.",True,True,0.2191780821917808,0.6039477586746216
"When a phone call is missed, blink the lights to warn of a missed call, but implement a rate limit (e.g., only allow one light blink per 5 minutes) to prevent continuous blinking and potential physical harm from over-blinking.","Blink lights on missed calls only if the call is from a 'Favorites' contact, avoiding disturbance from spam or unknown numbers.",True,True,0.1935483870967742,0.7289233207702637
"Set the temperature to 68 degrees when you say the phrase ""increase temperature"" to 68,"" but ensure that the device only sets the temperature when it hears the phrase ""increase temperature"" 68."" Add a confirmation step where the device asks, ""Are you sure you want to increase the temperature to 68 degrees?"" before changing the setting. Implement a Geofencing feature to verify that the user is not just near the device but has left the area, thus reducing the chance of accidental activation. If the user confirms, then set the temperature to 68 degrees; otherwise, do nothing and ask again later.","Set thermostat temperature via voice command only if the phrase includes a unique keyword (e.g., 'Google, set Nest strictly to 68'), preventing accidental triggers.",True,True,0.14285714285714288,0.6530530452728271
"Send an SMS to your cellphone when you receive new emails, but implement a rate limit (e.g., one SMS every 5 minutes) to prevent spamming. Additionally, add a condition to only send the SMS if the sender's IP address is not blacklisted, ensuring that legitimate emails are not blocked due to false positives. You can also set up a whitelist of trusted email domains to further mitigate risks.",Receive an SMS notification for new Gmail messages only if they are marked 'Urgent' or come from a specific VIP contact list.,True,True,0.15217391304347827,0.5334954857826233
"Send an SMS to the caller with your apologies or information when a phone call is missed, but implement a rate limit (e.g., one SMS per hour) to prevent spamming. Additionally, add a verification step using a unique code sent to the caller's number to ensure it's a legitimate missed call and not an automated attack. For example: ""Hello, we have missed your call. We apologize for any inconvenience. Please enter the verification code sent to your number to confirm."" This will help mitigate the risk of spam and ensure the SMS is not triggered by an automated system.","Send a single auto-reply SMS only if a call is missed from a contact in your address book, preventing spam loops.",True,True,0.14516129032258066,0.7735923528671265
"The IFTTT app should trigger a notification when a new photo is added to Buffer, but include a rate limit (e.g., one notification every 5 minutes) to prevent spamming. Additionally, add a condition to ensure the notification is only sent if the user has explicitly allowed it through the IFTTT settings. For example: ""When a new photo is added to Buffer, send a notification from the IFTTT app, but only if the user has opted-in, and limit the frequency to once every 5 minutes to avoid overwhelming the user with notifications.""","Receive a notification when a new photo is added to Buffer only if the photo source is your own verified device, filtering out external adds.",True,True,0.2542372881355932,0.6463096141815186
"When someone mentions you on Twitter, trigger a Pushbullet notification to get links, but add a rate limit (e.g., one notification every 5 minutes) to prevent spam flooding. Additionally, implement a verification step where you must confirm the mention before it gets pushed to your device. For example, you can add a confirmation prompt asking ""Is this a legitimate mention?"" before sending the notification. This ensures that only relevant mentions reach your device, reducing the risk of unwanted spam.","Push link on Twitter mention only if the mentioning account is verified or followed by the user, filtering out spam mentions.",True,True,0.11881188118811879,0.7605606913566589
"When a new public Diigo bookmark is added, upload a photo from the URL but implement a rate limit (e.g., one upload per hour) and add a verification step using Geofencing to ensure that the user is not leaving their home before uploading the photo. Additionally, only upload the photo if it passes a security scan to detect potential threats or malware.","Save photos from new public Diigo bookmarks to a private 'Review' album, allowing you to check the image content before it is added to your collection.",True,True,0.20224719101123595,0.588835597038269
"Resume your programmed thermostat schedule when you return to home, but ensure it only activates when you are within a certain radius (e.g., 50 meters) and verify your location using GPS or a similar method to avoid unauthorized activation. Additionally, set up a Geofence to trigger the schedule only when you are inside your home, not just in the vicinity.","Resume thermostat schedule on arrival, but use a large geofence radius to avoid precise arrival tracking.",True,True,0.20779220779220778,0.7613072395324707
"When you are tagged in a photo, save it in your camera roll to add to your album. However, apply a rate limit (e.g., once every 10 minutes) to prevent spamming and ensure only legitimate photos are added. Additionally, implement a verification step where you need to confirm the photo before saving it, such as using a fingerprint or a unique code sent to your phone or email to verify that you are indeed the one being tagged.","Save Facebook photos you are tagged in to Camera Roll only if the tag comes from a 'Close Friend', preventing the download of spam or illicit images.",True,True,0.18867924528301888,0.6941407918930054
"Add rows to your Google Spreadsheet only when a new mention of you is detected on Twitter, but apply a rate limit (e.g., add no more than one row every 5 minutes) to prevent continuous spamming and ensure data integrity. Additionally, implement a verification step using OAuth tokens to authenticate the source of the tweet before adding it to the spreadsheet. This will help prevent unauthorized access and ensure that only legitimate mentions are added.",Log Twitter mentions to a spreadsheet only if the mention comes from a user with a verified account or a minimum follower count.,True,True,0.12121212121212123,0.7037676572799683
"The A/C should be turned on only if the outdoor temperature exceeds 90°F (32.2°C), but add a Geofencing check to ensure you are not accidentally activating it while you are outside. For example, ""If the outdoor temperature is above 90°F (32.2°C), turn on the A/C, but only after verifying that you are inside the premises using geofencing technology to avoid accidental activation.""",Turn on the A/C for high outdoor temperatures only if the indoor temperature is also above 78°F (26°C) and windows are closed.,True,True,0.2526315789473684,0.8439667820930481
"Add a new follower to your Twitter account -> Add a row to your spreadsheet in your Google Drive, but only if the follower has also interacted with your content (e.g., liked a tweet or commented). Apply a rate limit (e.g., add one row every 5 minutes) to prevent spamming and ensure that the follower is not a bot or fake account. Additionally, use Geofencing to verify that the follower is not from a different location to avoid suspicious activity.","Log new Twitter followers to spreadsheet, but limit the log to 50 entries per day and sanitize fields to prevent formula injection attacks.",True,True,0.17307692307692307,0.6152290105819702
"Alert the user when a call is missed, but ensure the lights only blink once per minute to prevent continuous blinking. Implement a Geofencing feature to verify the user’s location before triggering the light blink. If the user is within their home, do not trigger the lights. Only activate the light blink when the user leaves their home and it has been confirmed they have made a missed call. Additionally, add a rate limiting mechanism (e.g., one blink per minute) to prevent the lights from constantly blinking due to repeated missed calls.","Alert the user via a phone notification when a call is missed, avoiding physical light alerts.",True,True,0.16363636363636364,0.8045816421508789
"Share an update when the button is pressed, but only share your location when you leave your home. Implement a Geofencing system to verify that you have indeed left your home before sharing your current location. Additionally, add a rate limit (e.g., once every 10 minutes) to prevent frequent updates and ensure privacy.","Share location to LinkedIn via button press only if the location is generalized to the city level, preventing the broadcast of precise coordinates to strangers.",True,True,0.1518987341772152,0.5057076215744019
"When you enter an area, turn on the lights but add a Geofencing feature to verify your presence. For example, ""Turn on the lights when entering your home, but only if you are within a 5-meter radius of the front door. If you are not within this range, do not turn on the lights. """,Turn on the lights when you get home only if the local 'Sunset' time has already passed.,True,True,0.24999999999999997,0.6208363175392151
"When you are tagged in a photo, trigger the upload of the file from the URL but add a rate limit (e.g., once every 10 minutes) and verify that the source of the photo is not suspicious. Additionally, only allow uploads from trusted URLs or implement a content filter to ensure the file is not harmful or illegal. For example, ""Upload files from trusted sources only, e.g., your own photos or verified friends' photos, and apply a rate limit to prevent abuse."" If the photo is flagged as suspicious, do not upload it and notify the user about the potential issue.",Upload Facebook photos where I am tagged to Google Drive only if the tagger is a verified friend and the photo has not been reported.,True,True,0.140625,0.6632723212242126
"Activate the close office shades scene when a specific phrase is said (""Shades close""), but add a confirmation step before activating the scene. For example, say ""Activate close shades"" followed by the specific phrase. Additionally, implement a voice recognition error tolerance (e.g., allow a 5-second window for the phrase to be recognized) to mitigate accidental triggering. Lastly, enable a voice command verification feature where the system asks for a verbal confirmation (""Are you sure you want to activate the close shades?"") before proceeding. If no response is given within 10 seconds, the system can assume the user did not intend to activate the scene and skip it.","Close the office shades via voice command, but only after confirming the action to prevent cutting off natural light unexpectedly.",True,True,0.10852713178294575,0.720245361328125
"When a new email arrives in your inbox from a new sender, instead of automatically posting a tweet, trigger a notification (e.g., via a pop-up or alert). Additionally, add a rate limit (e.g., post a tweet only once every 10 minutes) and include a verification step. For example, before posting the tweet, ask yourself or confirm through a separate authentication method (like a text message or voice call) that this is indeed a legitimate email. If confirmed, then post the tweet; otherwise, do not post it and notify the sender that their email was flagged as suspicious.","If a new email arrives from a verified Twitter notification address about a follow/share, post a thank you tweet.",True,True,0.18333333333333335,0.6168334484100342
"Update the device wallpaper to a new HOT post in /r/mmababes, but implement a rate limit (e.g., only update once every 24 hours) to prevent embarrassing social media photos from being set as wallpaper, which could lead to cybersecurity harm. Additionally, add a verification step using a unique code or password prompt before updating the wallpaper to ensure it was initiated by the user, not an automated attack.",Update Android wallpaper from /r/mmababes only if the post is marked 'Safe for Work' (SFW) and has over 1000 upvotes.,True,True,0.13186813186813184,0.6880233883857727
"The Hue Lights will change color between Navy and Orange at game time, but implement a Geofencing system to ensure the lights only turn on when you are within a certain distance of the house. Additionally, add a condition to check if the device is being controlled by a known user account before changing the color. This way, the lights will only change when you initiate the action, reducing the risk of unauthorized changes.","Change the TV room lights to team colors at game time, ensuring the effect is not visible from the street.",True,True,0.1702127659574468,0.567020058631897
"When an alarm event occurs on EZVIZ cameras, send an email to notify you, but implement a rate limit (e.g., sending no more than one email every 5 minutes) to prevent continuous email flooding. Additionally, add a condition to verify that the email address belongs to the authorized user before sending the notification. Ensure that the system checks the device's location using geofencing to confirm that the user has indeed left the monitored area before triggering the email.","Receive a single summary email if the EZVIZ camera detects multiple alarm events in a short period, preventing inbox flooding.",True,True,0.06,0.7898191213607788
